workers,scale,num_steps,1 layer average time,1 layer 90th precntile,1 layer worst time, 2 layers average time,2 layers 90th precntile,2 layers worst time, 3 layers average time,3 layers 90th precntile,3 layers worst time, 4 layers average time,4 layers 90th precntile,4 layers worst time, 5 layers average time,5 layers 90th precntile,5 layers worst time, 6 layers average time,6 layers 90th precntile,6 layers worst time
1,5,3,0.136088824272,0.0243470668793,1.17557096481,0.0518132925034,0.0773169994354,0.0835330486298,0.0848952054977,0.0840520858765,0.250345945358,0.0920236349106,0.105850934982,0.17711186409,0.109832286835,0.130103111267,0.157217979431,0.131140303612,0.175663948059,0.176567077637
1,10,3,0.129826569557,0.0358710289001,1.06831693649,0.0649295091629,0.0779409408569,0.14608502388,0.088497376442,0.0937960147858,0.22503900528,0.112088441849,0.11686706543,0.309231996536,0.125822234154,0.152338027954,0.231990098953,0.135098218918,0.144080162048,0.163794994354
1,15,3,0.135745072365,0.0435609817505,1.11527490616,0.0587080717087,0.082456111908,0.117396831512,0.0819507837296,0.114325046539,0.144167900085,0.106976556778,0.118993997574,0.226996898651,0.133591866493,0.177550077438,0.181444168091,0.165052604675,0.182822942734,0.284551858902
1,20,3,0.136052942276,0.0264611244202,1.15660214424,0.0464712142944,0.0457830429077,0.0704848766327,0.0661670923233,0.0751559734344,0.0771198272705,0.0910630464554,0.101099967957,0.101702928543,0.121414160728,0.14444899559,0.158213853836,0.166113114357,0.183491945267,0.386929035187
1,25,3,0.176229548454,0.0685439109802,1.45008778572,0.0828075170517,0.122324943542,0.250513076782,0.111118483543,0.158272027969,0.215428829193,0.151124835014,0.188935041428,0.346002101898,0.15486831665,0.203572034836,0.239945173264,0.205339002609,0.244689941406,0.360085964203
1,5,4,0.316387915611,0.072900056839,2.85291695595,0.0654364585876,0.0816338062286,0.116076946259,0.0943633794785,0.101955890656,0.182569026947,0.159028220177,0.151773929596,0.493584871292,0.171714925766,0.223466157913,0.251005172729,0.230256390572,0.302953004837,0.514394044876
1,10,4,0.126656317711,0.0777940750122,0.9505610466,0.0653059244156,0.0744609832764,0.112819910049,0.108780193329,0.156491994858,0.195329904556,0.12536251545,0.134209156036,0.171123981476,0.165011453629,0.192112207413,0.225018978119,0.221126103401,0.243129968643,0.3225710392
1,15,4,0.159589910507,0.0625720024109,1.30179095268,0.0658923864365,0.0959439277649,0.097198009491,0.108202219009,0.113214015961,0.282284021378,0.136487078667,0.218954086304,0.221791028976,0.188623380661,0.212581157684,0.422043085098,0.201894974709,0.236294031143,0.251676082611
1,20,4,0.142626070976,0.0725290775299,1.04063820839,0.0753787994385,0.120857954025,0.148957967758,0.0977522134781,0.118818998337,0.1443400383,0.131519794464,0.170051813126,0.173252105713,0.181796503067,0.212204933167,0.21262717247,0.241849398613,0.288550138474,0.404521942139
1,25,4,0.148114418983,0.107875108719,1.09267187119,0.0663684844971,0.0769150257111,0.09170794487,0.115374279022,0.153069019318,0.154334068298,0.166046977043,0.218397855759,0.320322036743,0.192710113525,0.210687875748,0.225167989731,0.249835419655,0.32945895195,0.455452919006
1,5,5,0.197291207314,0.135444164276,1.33025598526,0.114590811729,0.194237947464,0.20782995224,0.180730271339,0.24308681488,0.27189207077,0.29051990509,0.325861930847,0.642607927322,0.389862513542,0.856789112091,0.918000936508,0.381044507027,0.478061914444,0.666254997253
1,10,5,0.198072075844,0.0657930374146,1.592856884,0.0927242994308,0.113421201706,0.149105072021,0.131311011314,0.152951955795,0.154459953308,0.200937366486,0.244044065475,0.270564079285,0.245472693443,0.320266962051,0.344803094864,0.331701278687,0.484328985214,0.521765947342
1,15,5,0.150424599648,0.0929770469666,1.10592484474,0.099667263031,0.137898921967,0.226100921631,0.132764673233,0.175211191177,0.183025836945,0.16673309803,0.191517114639,0.215280056,0.236908960342,0.300633907318,0.307176113129,0.280553793907,0.304970979691,0.393451929092
1,20,5,0.170682549477,0.149106025696,1.24214076996,0.0906103849411,0.0960490703583,0.134999990463,0.16053917408,0.170933008194,0.392249107361,0.171795368195,0.18465089798,0.185926914215,0.229399371147,0.265949010849,0.2737159729,0.30195479393,0.376270055771,0.420193910599
1,25,5,0.176144099236,0.104848861694,1.1737010479,0.113521122932,0.144810914993,0.202427148819,0.146309304237,0.185273885727,0.196090936661,0.192633199692,0.216984987259,0.230585098267,0.250109052658,0.271122932434,0.320554018021,0.316146636009,0.380784988403,0.482623100281
2,5,1,0.338405966759,0.0149130821228,3.29003119469,0.0198004245758,0.0229661464691,0.0315339565277,0.0370088100433,0.0549738407135,0.067703962326,0.0400806188583,0.0480859279633,0.0666179656982,0.0438744068146,0.0463039875031,0.0464398860931,0.0546321630478,0.0649619102478,0.0683560371399
2,10,1,0.252065014839,0.0364480018616,2.41207098961,0.0227709054947,0.0230119228363,0.0614581108093,0.0273618936539,0.0296769142151,0.0357828140259,0.0367208242416,0.0367908477783,0.0640490055084,0.0470359563828,0.0417809486389,0.107548952103,0.0599841117859,0.0540959835052,0.155215978622
2,15,1,0.305675816536,0.0355429649353,2.91880607605,0.0264974832535,0.0365200042725,0.0390119552612,0.033965420723,0.0390260219574,0.0426180362701,0.0475947618484,0.0528428554535,0.0841870307922,0.0578498125076,0.0781149864197,0.103304862976,0.0776163578033,0.102984905243,0.150382041931
2,20,1,0.246427035332,0.0218889713287,2.37203216553,0.0217859745026,0.0216979980469,0.0529451370239,0.031716799736,0.0333409309387,0.0627708435059,0.0437595844269,0.0430190563202,0.0858519077301,0.0539964199066,0.0656580924988,0.105317115784,0.0558646917343,0.058492898941,0.0765998363495
2,25,1,0.306738305092,0.0364880561829,2.9112830162,0.0382043600082,0.0500640869141,0.0597388744354,0.0619230031967,0.0832200050354,0.153440952301,0.0688808917999,0.0990538597107,0.186350822449,0.0766446828842,0.103425979614,0.103528022766,0.100928807259,0.159521102905,0.180768966675
2,5,2,0.286983966827,0.0244109630585,2.68756103516,0.0387012243271,0.0439469814301,0.0511829853058,0.062093091011,0.0740730762482,0.10308098793,0.0757971763611,0.0985350608826,0.108090162277,0.0984454154968,0.123242139816,0.153564929962,0.106047344208,0.114062070847,0.136766910553
2,10,2,0.417522549629,0.0742828845978,3.91882681847,0.0481827735901,0.0957140922546,0.101388216019,0.0692783117294,0.0772171020508,0.155444145203,0.0958768367767,0.127799034119,0.128375053406,0.109017109871,0.138054132462,0.1557700634,0.1612159729,0.210516929626,0.313123941422
2,15,2,0.346094989777,0.0423431396484,3.24741911888,0.0459054946899,0.0694589614868,0.0817561149597,0.0629380226135,0.0696210861206,0.120458126068,0.0989274024963,0.151547908783,0.178522109985,0.10829873085,0.125113964081,0.153476953506,0.125272035599,0.157166957855,0.161357164383
2,20,2,0.31891207695,0.0471708774567,2.97093296051,0.0432496070862,0.0606651306152,0.0791480541229,0.0660987377167,0.0716459751129,0.107257843018,0.0927462339401,0.133275032043,0.175098896027,0.117243170738,0.165898084641,0.189626932144,0.131352186203,0.151938199997,0.243723869324
2,25,2,0.298296904564,0.0351388454437,2.79848909378,0.0482464551926,0.0703468322754,0.0992639064789,0.0735657691956,0.0947871208191,0.164539813995,0.0960412979126,0.131557941437,0.172549009323,0.107049584389,0.114059925079,0.173635005951,0.148172903061,0.196609020233,0.216307878494
2,5,3,0.284021449089,0.0286040306091,2.60636496544,0.051587677002,0.0546360015869,0.0598819255829,0.0767528057098,0.0819039344788,0.0924570560455,0.109819698334,0.122242212296,0.161953926086,0.134569430351,0.140274047852,0.184030056,0.169826030731,0.192464113235,0.286333084106
2,10,3,0.30178437233,0.0688769817352,2.72837090492,0.0592371702194,0.0660419464111,0.0869641304016,0.0869518756866,0.130219936371,0.135143041611,0.113300299644,0.116026878357,0.187031984329,0.14419927597,0.183398008347,0.1839158535,0.206021523476,0.218296051025,0.422253131866
2,15,3,0.313342189789,0.0737571716309,2.66821908951,0.112415599823,0.157330036163,0.224993944168,0.154759407043,0.192951917648,0.30834197998,0.202682852745,0.264486074448,0.276943206787,0.242377352715,0.316441059113,0.326107025146,0.284702801704,0.377531051636,0.404428005219
2,20,3,0.649271845818,0.0905039310455,5.86111783981,0.144494843483,0.197576999664,0.22637295723,0.207954502106,0.230543851852,0.270604133606,0.322416257858,0.414974927902,0.476673841476,0.391967773438,0.61697602272,0.739006996155,0.387542104721,0.43222284317,0.443583011627
2,25,3,0.578807377815,0.0730419158936,5.20521807671,0.130241727829,0.140647172928,0.144186019897,0.195417785645,0.201461076736,0.206854820251,0.278457474709,0.276803016663,0.44801402092,0.342091608047,0.336636066437,0.505412101746,0.38291490078,0.389918804169,0.39747095108
2,5,4,0.618052768707,0.0832121372223,5.48464679718,0.158656191826,0.167896986008,0.185681819916,0.254457831383,0.284903049469,0.296634912491,0.388311481476,0.474271059036,0.569953203201,0.428252887726,0.443515062332,0.610548019409,0.48259344101,0.52231502533,0.525060176849
2,10,4,0.578480482101,0.0961101055145,5.09493803978,0.157686591148,0.170511960983,0.180319070816,0.249885201454,0.256865024567,0.414978027344,0.331673789024,0.375493049622,0.53671002388,0.415679240227,0.507481098175,0.557013034821,0.450931930542,0.464918851852,0.466028928757
2,15,4,0.380463576317,0.0973069667816,3.26832604408,0.106615447998,0.137932062149,0.148800849915,0.134888410568,0.203758001328,0.221071958542,0.203599214554,0.264961004257,0.378224134445,0.272334480286,0.368798017502,0.529111862183,0.285353541374,0.395920991898,0.426227092743
2,20,4,0.381489229202,0.0868830680847,3.31665587425,0.098526263237,0.145947933197,0.174874782562,0.142595291138,0.198460102081,0.249073982239,0.203220915794,0.263155937195,0.315642118454,0.249136614799,0.296941041946,0.304868936539,0.323929619789,0.346445083618,0.600908041
2,25,4,0.361707377434,0.0891561508179,3.12866997719,0.0971880435944,0.145830154419,0.158851861954,0.170224666595,0.235697984695,0.243791103363,0.193174290657,0.249634027481,0.328104019165,0.239109301567,0.303671836853,0.316591024399,0.352226543427,0.489480018616,0.53457403183
2,5,5,0.750560545921,0.332690000534,6.69222187996,0.216801905632,0.229875087738,0.971186161041,0.21446955204,0.246885061264,0.63552904129,0.271603417397,0.403850793839,0.460942983627,0.463420701027,0.894371986389,0.896012067795,0.490644288063,0.669631958008,0.899750947952
2,10,5,0.49349565506,0.0941259860992,4.50101399422,0.102061581612,0.166054010391,0.174862861633,0.189837312698,0.238665819168,0.338098049164,0.293776035309,0.386622905731,0.515791893005,0.361392712593,0.446183204651,0.595251083374,0.293465733528,0.393274784088,0.464033126831
2,15,5,0.4011541605,0.103286027908,3.44183492661,0.149622583389,0.189717054367,0.40124297142,0.228737473488,0.226001977921,0.920449018478,0.320068979263,0.396373987198,0.861546993256,0.374458289146,0.49547791481,0.500644922256,0.434656357765,0.571995973587,0.75354385376
2,20,5,0.444531226158,0.114651918411,3.78809690475,0.118088102341,0.163956880569,0.167417049408,0.205791759491,0.291539907455,0.385628938675,0.260600090027,0.310389041901,0.328152179718,0.34107427597,0.468924045563,0.517928123474,0.376125764847,0.430310964584,0.507889986038
2,25,5,0.351662230492,0.0544259548187,3.09469008446,0.131905460358,0.202665090561,0.225619077682,0.1812104702,0.219834089279,0.320866107941,0.24104115963,0.312418937683,0.326644897461,0.335387396812,0.399441957474,0.54434299469,0.432575178146,0.456912994385,0.768368005753
